nappi_code,name,schedule,dosage_form,pack_size,sep,dispensing_fee,is_generic,regno
3000141001,Filgrastim Teva 30,S4,Pfs,0.0,R 4241.07,R 446.31,Generic,46/32.16/0317
3000142001,Filgrastim Teva 48,S4,Pfs,0.0,R 6648.83,R 577.23,Generic,46/32.16/0318
3000335001,Mycophenolate Teva 250,S4,capsule,100.0,R 1373.84,R 286.58,Generic,46/32.16/0322
3000336001,Mycophenolate Teva 500,S4,Fct,50.0,R 1373.84,R 286.58,Generic,45/32.16/1086
711769001,Azilect,S4,tablet,28.0,R 1032.77,R 236.40,Generic,41/5.4.1/0781
716661001,Teva bicalutamide,S4,tablet,30.0,R 3459.26,R 403.80,Generic,43/21.12/0765
721462001,Gemcitabine Teva 2000,S4,injection,50.0,R 2964.40,R 376.90,Generic,45/26/0228
701658001,Heberbio hbv sgl dose 0.5ml paediatric,S2,vacutainer,1.0,R 126.33,R 55.59,Generic,36/30.1//0358
701659001,Heberbio hbv sgl dose 1ml adult,S2,vacutainer,1.0,R 167.28,R 69.76,Generic,36/30.1//0359
722290001,Measbio multi-dose vial powder for inj +,S2,vacutainer,5.0,R 1768.10,R 311.85,Generic,43/30.1/0541
872962016,Bcg intradermal infant vial powder for r,S2,vacutainer,10.0,R 632.88,R 177.57,Generic,29/30.2/0643
715114001,Septanest with adrenaline 1/100000 1.7ml,S4 ,injection,1.0,R 518.73,R 160.77,Generic,A38/4/0412
817627006,Scandonest cartridge 1.8ml,S4,injection,1.0,R 518.73,R 160.77,Generic,Y/4/422
857300008,Lignospan special cartridge 1.8ml,S4 ,injection,1.0,R 503.45,R 158.53,Generic,J/4/208
857319009,Scandonest 2 % Special,S4,injection,1.0,R 518.73,R 160.77,Generic,Y/4/421
702692027,Ambral,S4,tablet,500.0,R 157.52,R 66.38,Generic,P/20.2.6/292
709134001,Midazoject ampoule 3ml,S5,injection,3.0,R 337.40,R 118.03,Generic,37/2.2/212
709135001,Midazoject ampoule 10ml,S5,injection,10.0,R 1034.45,R 236.65,Generic,37/2.2/213
709136001,Midazoject ampoule 5ml,S5,injection,5.0,R 242.98,R 92.05,Generic,37/2.2/211
713872004,Chlornicol  3.5G,S4,eye ointment,25.0,R 331.56,R 116.42,Generic,H1207
719439019,Diabitex 100Mg,S3,tablet,100.0,R 579.67,R 169.74,Generic,G/21.2/228
751340006,Orocaine (stx),S1,Loz,18.0,R 29.84,R 22.21,Generic,H1509 (ACT 101/165)
751340014,Orocaine Throat Lozenges,S1,tablet,1000.0,R 596.81,R 172.26,Generic,H1509 (ACT 101/165)
758558015,Pyralen,S1,syrup,2500.0,R 150.64,R 64.00,Generic,F/2.8/199
773573011,Ultrasept,S4,tablet,500.0,R 52.71,R 30.12,Generic,H/20.2.1/3
773638024,Ultrasept,S4,suspension,500.0,R 170.70,R 70.94,Generic,H/20.2.1/57
783579004,Sinucon nasal 20ml,S1,Nod,20.0,R 39.94,R 25.70,Generic,H1464
783595018,Famtuss,S2,syrup,100.0,R 29.70,R 22.16,Generic,G 983
783595026,Famtuss,S2,syrup,2500.0,R 296.01,R 106.64,Generic,G 983
783595034,Famtuss,S2,syrup,200.0,R 41.30,R 26.17,Generic,G 983
784524009,Furasept ,S1,cream,500.0,R 526.41,R 161.90,Generic,H 1024
793558026,Bioform,S1,cream,500.0,R 123.01,R 54.44,Generic,G2006
798029005,Dyna-Erythromycin 125Mg,S4,powder,100.0,R 58.00,R 31.95,Generic,27/20.1.1/0329
798134003,Dynapayne Syrup,S2,syrup,100.0,R 46.81,R 28.08,Generic,Y/2.8/238
798304022,Dynoxytet,S4,capsule,1000.0,R 1208.35,R 262.23,Generic,X/20.1.1/319
806137002,A.m.s. (stx),S4,ointment,25.0,R 30.39,R 22.40,Generic,H1078
806137010,Ams,S4,ointment,500.0,R 254.30,R 95.17,Generic,H1078
807729019,Famethacin,S3,capsule,500.0,R 224.62,R 87.00,Generic,Z/3.1/278
813990009,Wart magic liquid (stx),S2,lotion,7.0,R 105.87,R 48.51,Generic,G1995
829854002,Dyna-Amoxycillin 125Mg,S4,powder,100.0,R 43.84,R 27.05,Generic,27/20.1.2/0333
832359009,Dynaspor Vaginal ,S1,Vcr,50.0,R 94.34,R 44.52,Generic,27/20.2.2/0338
840017006,Famotic Ear Drops,S1,drops,500.0,R 538.89,R 163.74,Generic,H1510
844009003,Famotic Ear Drops,S1,drops,20.0,R 41.11,R 26.11,Generic,H1510
870757008,Ultrasept,S4,suspension,50.0,R 32.74,R 23.21,Generic,H/20.2.1/57
870757016,Ultrasept,S4,suspension,100.0,R 47.31,R 28.25,Generic,H/20.2.1/57
712762001,Envas,S3,tablet,30.0,R 75.69,R 38.07,Generic,34/7.1.3/0335
712763001,Envas,S3,tablet,30.0,R 102.72,R 47.42,Generic,34/7.1.3/0336
715650001,Acesyl co 2mg/0.625mg,S3,tablet,30.0,R 217.93,R 85.16,Generic,41/7.1.3/1047
715739001,Lozaan Co 100 Mg,S3,tablet,30.0,R 175.67,R 72.66,Generic,42/7.1.3/0580
715740001,Lozaan Co 50 Mg,S3,tablet,30.0,R 172.92,R 71.71,Generic,42/7.1.3/0579
719844001,Pramex,S4,tablet,100.0,R 461.63,R 152.20,Generic,43/5.4.1/0624
719845001,Pramex 1.0,S4,tablet,100.0,R 1540.47,R 299.47,Generic,43/5.4.1/0625
784567018,Entalgic Tablets,S1,tablet,1000.0,R 264.17,R 97.88,Generic,B/2.7/86
784575029,Entalgic Syrup,S1,syrup,2500.0,R 247.29,R 93.24,Generic,M/2.7/247
798150009,Clotrimazole topical biotech,S1,cream,20.0,R 52.30,R 29.98,Generic,27/20.2.2/0337
798177004,Dynazole,S4,suspension,50.0,R 29.30,R 22.02,Generic,27/20.2/0335
798177012,Dynazole,S4,suspension,100.0,R 40.52,R 25.90,Generic,27/20.2/0335
798177020,Dynazole,S4,suspension,500.0,R 129.94,R 56.84,Generic,27/20.2/0335
7198433001,Prames  0.25,S4,tablet,100.0,R 461.63,R 152.20,Generic,43/5.4.1/0623
720417001,Famynor,S3,tablet,28.0,R 120.49,R 53.57,Generic,41/18.8/0036
720419001,Oralcon,S3,tablet,28.0,R 139.33,R 60.09,Generic,A40/18.8/0693
720420001,Trigestrel,S3,tablet,28.0,R 126.06,R 55.50,Generic,A40/18.8/0743
710568001,Codomil new formula,S2,syrup,100.0,R 47.97,R 28.48,Generic,G1260 (ACT101)
710568002,Codomil new formula,S2,syrup,2500.0,R 672.65,R 183.42,Generic,G1260 (ACT101)
710568003,Codomil new formula,S2,syrup,200.0,R 78.05,R 38.89,Generic,G1260 (ACT101)
710873018,Brunazine,S2,syrup,100.0,R 50.34,R 29.30,Generic,M/5.7.1/153
710873035,Brunazine,S2,syrup,200.0,R 82.57,R 40.45,Generic,M/5.7.1/153
710881002,Brunacod,S2,syrup,100.0,R 76.27,R 38.27,Generic,G1064 (ACT101)
710881010,Brunacod,S2,syrup,2500.0,R 1212.90,R 262.90,Generic,G1064 (ACT101)
710881011,Brunacod,S2,syrup,200.0,R 134.37,R 58.37,Generic,G1064 (ACT101)
715907001,Palacos r+g bone cement  20g,S4,Ces,40.0,R 2845.65,R 370.44,Generic,H/20.1.1/46
718226001,Rispevon,S5,tablet,60.0,R 640.72,R 178.72,Generic,43/2.6.5/0039
718226002,Rispevon,S5,tablet,30.0,R 353.44,R 122.44,Generic,43/2.6.5/0039
718227001,Rispevon,S5,tablet,60.0,R 1259.80,R 269.80,Generic,43/2.6.5/0040
718227002,Rispevon,S5,tablet,30.0,R 679.41,R 184.41,Generic,43/2.6.5/0040
718228001,Rispevon,S5,tablet,60.0,R 1793.43,R 313.23,Generic,43/2.6.5/0041
718228002,Rispevon,S5,tablet,30.0,R 966.79,R 226.69,Generic,43/2.6.5/0041
718229001,Rispevon,S5,tablet,60.0,R 2226.39,R 336.77,Generic,43/2.6.5/0042
718229002,Rispevon,S5,tablet,30.0,R 1206.83,R 262.01,Generic,43/2.6.5/0042
721259001,Normoten,S3,tablet,30.0,R 164.04,R 68.64,Generic,"42/7,1,3/0437"
721260001,Normoten,S3,tablet,30.0,R 156.70,R 66.10,Generic,"42/7,1,3/0438"
721300001,Monteflo,S3,Chu,30.0,R 345.58,R 120.28,Generic,"44/10,2,2/0257"
721302001,Monteflo,S3,Chu,30.0,R 345.58,R 120.28,Generic,"44/10,2,2/0262"
721303001,Monteflo,S3,tablet,30.0,R 345.58,R 120.28,Generic,"44/10,2,2/0286"
723097001,Cresagen,S4,tablet,28.0,R 147.46,R 62.90,Generic,44/7.5/1065
723097002,Cresagen,S4,tablet,30.0,R 156.70,R 66.10,Generic,44/7.5/1065
723098001,Cresagen,S4,tablet,28.0,R 216.70,R 84.82,Generic,44/7.5/1066
723098002,Cresagen,S4,tablet,30.0,R 229.70,R 88.40,Generic,44/7.5/1066
723099001,Cresagen,S4,tablet,28.0,R 314.81,R 111.81,Generic,44/7.5/1067
723099002,Cresagen,S4,tablet,30.0,R 334.82,R 117.32,Generic,44/7.5/1067
723100001,Cresagen,S4,tablet,28.0,R 368.50,R 126.58,Generic,44/7.5/1068
723100002,Cresagen,S4,tablet,30.0,R 392.34,R 133.14,Generic,44/7.5/1068
752193007,Palacos r garamycin bone cement 40g,S4,Ces,81.0,R 5463.19,R 512.76,Generic,H/20.1.1/46
3000158001,Co-Normoten 50Mg/12.5Mg,S3,tablet,30.0,R 148.90,R 63.40,Generic,42/7.1.3/0857 
3000159001,Co-Normoten 100Mg/25Mg,S3,tablet,30.0,R 157.61,R 66.41,Generic,42/7.1.3/0858 
3001355001,Deplatt,S3,tablet,30.0,R 277.29,R 101.49,Generic,45/8.2/1031
704659001,Zyncet,S2,tablet,30.0,R 109.37,R 49.72,Generic,37/5.7.1/0651
704659002,Zyncet,S2,tablet,10.0,R 48.54,R 28.68,Generic,37/5.7.1/0651
705174001,Trizac 20 Mg,S5,capsule,30.0,R 80.87,R 39.86,Generic,37/1.2/0612
705175001,Domadol,S5,capsule,20.0,R 73.73,R 37.39,Generic,37/2.9/0596
705175002,Domadol,S5,capsule,100.0,R 285.47,R 103.74,Generic,37/2.9/0596
705176001,M-cam,S3,tablet,30.0,R 68.67,R 35.64,Generic,37/3.1/0255
705177002,M-cam,S3,tablet,30.0,R 134.80,R 58.52,Generic,37/3.1/0269
705679002,Mymox,S4,capsule,500.0,R 269.80,R 99.43,Generic,A38/20.1.2/0462
705709002,Mymox,S4,capsule,500.0,R 459.23,R 151.54,Generic,A38/20.1.2/0463
705709003,Mymox,S4,capsule,250.0,R 247.00,R 93.16,Generic,A38/20.1.2/0463
707902001,Ampoxin 250,S4,injection,7.0,R 33.32,R 23.41,Generic,A38/20.1.2/0385
707902002,Ampoxin 250,S4,injection,7.0,R 33.32,R 23.41,Generic,A38/20.1.2/0385
707903001,Ampoxin 500 ,S4,injection,7.0,R 34.74,R 23.90,Generic,A38/20.1.2/0386
707903002,Ampoxin vial 7.5ml,S4,injection,7.0,R 35.36,R 24.12,Generic,A38/20.1.2/0386
707904001,Ampoxin 1000,S4,injection,10.0,R 39.58,R 25.58,Generic,A38/20.1.2/0388
707904002,Ampoxin vial 10ml,S4,injection,10.0,R 39.12,R 25.42,Generic,A38/20.1.2/0388
707979001,Pendine,S3,tablet,30.0,R 116.33,R 52.13,Generic,A40/70.1/0057
707980001,Pendine,S3,tablet,30.0,R 162.66,R 68.16,Generic,A40/70.1/0058
710832001,Domadol ampoule 1ml,S5,injection,1.0,R 89.05,R 42.69,Generic,A40/2.9/0190
710833001,Domadol ampoule 2ml,S5,injection,2.0,R 160.05,R 67.26,Generic,A40/2.9/0191
715871001,Renicard,S3,tablet,30.0,R 143.06,R 61.38,Generic,A39/7.1.3/0580
719154001,Bislo,S3,tablet,30.0,R 100.74,R 46.74,Generic,45/5.2/0128
719155001,Bislo,S3,tablet,30.0,R 157.17,R 66.26,Generic,45/5.2/0129
722055001,Bisoprolol unichem,S3,tablet,30.0,R 102.57,R 47.37,Generic,46/5.2/0390
722056001,Bisoprolol unichem,S3,tablet,30.0,R 160.15,R 67.29,Generic,46/5.2/0391
722058001,Memantine unichem,S4,tablet,60.0,R 385.73,R 131.32,Generic,46/5.11/0416
722059001,Meminist,S4,tablet,60.0,R 427.77,R 142.89,Generic,46/5.11/0427
722446001,Nepizel,S5,tablet,30.0,R 309.99,R 110.49,Generic,46/5.3/0404
722447001,Nepizel,S5,tablet,30.0,R 323.78,R 114.28,Generic,46/5.3/0405
723344001,Donepezil unicorn,S5,tablet,30.0,R 497.10,R 157.59,Generic,46/5.3/0406
723345001,Donepezil unicorn,S5,tablet,30.0,R 497.10,R 157.59,Generic,46/5.3/0407
3000394001,Myclav 375,S4,Fct,15.0,R 84.99,R 41.29,Generic,A39/20.1.2/0068
3000395001,Myclav 625,S4,Fct,15.0,R 117.20,R 52.43,Generic,A39/20.1.2/0069
3000448001,Serinem 25,S3,tablet,60.0,R 148.12,R 63.13,Generic,46/2.5/0412
3000449001,Serinem 50,S3,tablet,60.0,R 198.94,R 79.94,Generic,46/2.5/0413
3000451001,Serinem 100,S3,tablet,60.0,R 309.30,R 110.30,Generic,46/2.5/0414
3000452001,Serinem 200,S3,tablet,60.0,R 480.09,R 155.09,Generic,46/2.5/0415
707875001,Diva-35,S4,tablet,28.0,R 169.66,R 70.58,Generic,38/21.8.2/0055
714705001,Choleste,S4,tablet,30.0,R 71.38,R 36.58,Generic,41/7.5/0392
714706001,Choleste,S4,tablet,30.0,R 75.09,R 37.86,Generic,41/7.5/0393
715079001,Lansoprazole unicorn,S4,capsule,30.0,R 204.21,R 81.39,Generic,A40/11.4.3/0249
715079002,Lansoprazole unicorn,S4,capsule,14.0,R 105.80,R 48.49,Generic,A40/11.4.3/0249
715080001,Lansoprazole unicorn,S4,capsule,30.0,R 253.95,R 95.07,Generic,A40/11.4.3/0250
715708001,Choleste,S4,tablet,30.0,R 69.54,R 35.94,Generic,41/7.5/0391
716166001,Bisoprolol unicorn,S3,tablet,30.0,R 160.83,R 67.53,Generic,38/5.2/0052
716167001,Bisoprolol unicorn,S3,tablet,30.0,R 100.54,R 46.67,Generic,38/5.2/0050
716168001,Meloxicam unicorn,S3,tablet,30.0,R 75.05,R 37.85,Generic,A38/3.1/0495
716169001,Meloxicam unicorn,S3,tablet,30.0,R 150.28,R 63.88,Generic,A38/3.1/0496
716742001,Carvedilol unicorn,S3,tablet,30.0,R 128.76,R 56.43,Generic,37/7.1.3/0279
716743001,Carvedilol unicorn,S3,tablet,30.0,R 131.93,R 57.53,Generic,37/7.1.3/0280
716744001,Carvedilol unicorn,S3,tablet,30.0,R 165.87,R 69.27,Generic,37/7.1.3/0281
716943001,Lisinopril co unicorn 10mg/12.5mg,S3,tablet,30.0,R 99.82,R 46.42,Generic,37/7.1.3/0477
716945001,Lisinopril co unicorn 20mg/12.5mg,S3,tablet,30.0,R 159.91,R 67.21,Generic,37/7.1.3/0478
717812001,Zelary,S2,syrup,150.0,R 191.04,R 77.98,Generic,41/5.7.1/0085
719454001,Clarex,S2,tablet,10.0,R 86.67,R 41.87,Generic,42/5.7.1/0985
719454002,Clarex,S2,tablet,30.0,R 220.21,R 85.79,Generic,42/5.7.1/0985
720334001,Perida,S5,tablet,30.0,R 272.20,R 100.09,Generic,44/2.6.5/0003
720335001,Perida,S5,tablet,30.0,R 510.36,R 159.54,Generic,44/2.6.5/0004
721588001,Bisoprolol co unicorn 5mg/6.25mg,S3,tablet,30.0,R 182.87,R 75.15,Generic,46/7.1.3/0387
721589001,Bisoprolol co unicorn 10mg/6.25mg,S3,tablet,30.0,R 182.87,R 75.15,Generic,46/7.1.3/0388
721693001,Dermoban,S2,ointment,15.0,R 112.34,R 50.75,Generic,44/20.1.6/0972
722145001,Escitalopram unicorn,S5,tablet,28.0,R 149.04,R 63.45,Generic,46/1.2/0341
722147001,Escitalopram unicorn,S5,tablet,28.0,R 197.00,R 80.04,Generic,46/1.2/0343
722150001,Levetiracetam unicorn,S3,tablet,60.0,R 274.80,R 100.81,Generic,46/2.5/0338
722151001,Levetiracetam unicorn,S3,tablet,60.0,R 711.05,R 189.07,Generic,46/2.5/0339
722438001,Clopidogrel unicorn,S3,tablet,30.0,R 301.23,R 108.08,Generic,42/8.2/0250
723065001,Azithromycin unicorn,S4,tablet,3.0,R 191.38,R 78.10,Generic,45/20.1.1/1076
723770001,Vasovan,S3,tablet,28.0,R 175.92,R 72.75,Generic,46/7.1.3/0951
723771001,Vasovan,S3,tablet,28.0,R 175.92,R 72.75,Generic,46/7.1.3/0952
3000512001,Zaario 50 ,S3,Fct,30.0,R 132.84,R 57.84,Generic,46/7.1.3/0714
3000513001,Zaario 100,S3,Fct,30.0,R 152.71,R 64.72,Generic,46/7.1.3/0715
716675001,Klaryvid,S4,tablet,10.0,R 148.03,R 63.10,Generic,A38/20.1.1/0720
719081001,Vusor,S4,tablet,30.0,R 153.49,R 64.99,Generic,45/7.5/0310
719082001,Vusor,S4,tablet,30.0,R 235.49,R 89.99,Generic,45/7.5/0311
719083001,Vusor,S4,tablet,30.0,R 337.88,R 118.16,Generic,45/7.5/0312
719084001,Vusor,S4,tablet,30.0,R 403.42,R 136.19,Generic,45/7.5/0313
719185001,Astor,S4,tablet,30.0,R 71.87,R 36.75,Generic,44/7.5/1054
719186001,Astor,S4,tablet,30.0,R 75.87,R 38.13,Generic,44/7.5/1055
719921001,Klaryvid,S4,tablet,10.0,R 159.19,R 66.96,Generic,A38/20.1.1/0721
720339001,Donerin,S5,tablet,28.0,R 590.32,R 171.31,Generic,43/5.3/0253
720340001,Donerin,S5,tablet,28.0,R 624.13,R 176.28,Generic,43/5.3/0254
723343001,Orchid Cefpodoxime 40 Mg/ 5 Ml,S4,suspension,50.0,R 148.52,R 63.27,Generic,43/20.1.1/0245
723343002,Orchid Cefpodoxime 40 Mg/ 5 Ml,S4,suspension,100.0,R 269.99,R 99.48,Generic,43/20.1.1/0245
701117001,Actonel once-a-week fc,S3,tablet,4.0,R 383.28,R 130.65,Generic,37/3.2/0129
719187001,Astor,S4,tablet,30.0,R 115.98,R 52.01,Generic,44/7.5/1056
719189001,Astor,S4,tablet,30.0,R 211.70,R 83.45,Generic,44/7.5/1057
722476001,Actonel once-a-month,S3,tablet,1.0,R 383.28,R 130.65,Generic,43/3.2/0131
717990001,Orchid Cefuroxime 250 Mg,S4,tablet,10.0,R 208.80,R 82.65,Generic,43/20.1.1/0062
717992001,Orchid cefuroxime 500mg,S4,tablet,10.0,R 356.32,R 123.23,Generic,43/20.1.1/0063
721734001,Artav,S4,tablet,5.0,R 118.53,R 52.89,Generic,43/20.1.1/0370
721736001,Artav,S4,tablet,5.0,R 164.65,R 68.85,Generic,43/20.1.1/0371
721736002,Artav,S4,tablet,10.0,R 299.10,R 107.49,Generic,43/20.1.1/0371
721737001,Artav,S4,tablet,5.0,R 283.40,R 103.17,Generic,43/20.1.1/0372
703322003,Human Serum Albumin-20 % Protein Solution,S4,infusion,50.0,R 433.35,R 144.42,Generic,T706 (ACT 101 OF 1965)
703325003,Stabilised Human Serum-5% Protein Solution,S4,infusion,250.0,R 854.39,R 210.16,Generic,T/30.3/705
703328003,Human Serum Albumin-20 % Protein Solution,S4,infusion,100.0,R 776.43,R 198.69,Generic,T707 (ACT 101 OF 1965)
804088004,Stabilised Human Serum-5% Protein Solution,S4,infusion,50.0,R 212.54,R 83.68,Generic,T/30.3/704
703141001,Lanzor Hb,S2,capsule,7.0,R 95.68,R 44.99,Generic,37/11.4.3/0380
703513001,Arycor,S4,tablet,30.0,R 638.86,R 178.45,Generic,32/6.2/0514
703515001,Arycor,S3,tablet,30.0,R 398.41,R 134.81,Generic,32/6.2/0513
704022001,Ramiwin 1.25 Mg,S3,capsule,30.0,R 124.18,R 54.85,Generic,W/7.1.3/232
704362001,Glamaryl,S3,tablet,30.0,R 167.13,R 69.71,Generic,33/21.2/0387
704363001,Glamaryl,S3,tablet,30.0,R 290.22,R 105.05,Generic,33/21.2/0388
704364001,Glamaryl,S3,tablet,30.0,R 500.47,R 158.09,Generic,33/21.2/0390
709644001,Citalopram-Winthrop 40 Mg,S5,tablet,30.0,R 163.85,R 68.57,Generic,A40/1.2/0741
709645001,Lansoprazole-Winthrop 15,S4,capsule,28.0,R 332.95,R 116.80,Generic,A39/11.4.3/0552
709646001,Lansoprazole-Winthrop 30,S4,capsule,28.0,R 460.21,R 151.81,Generic,A39/11.4.3/0553
710311001,Levofloxacin-Winthrop 250,S4,tablet,5.0,R 188.82,R 77.21,Generic,A40/20.1.1/0309
710312001,Levofloxacin-winthrop,S4,tablet,5.0,R 288.91,R 104.69,Generic,A40/20.1.1/0310
710312002,Levofloxacin-winthrop,S4,tablet,10.0,R 531.10,R 162.59,Generic,A40/20.1.1/0310
710737001,Docetere 20Mg,S4,infusion,2.0,R 1565.85,R 300.85,Generic,A39/26/0550
710740001,Docetere 80Mg,S4,infusion,8.0,R 4910.20,R 482.70,Generic,A39/26/0551
715654001,Levofloxacin-winthrop iv sol for infusio,S4,infusion,50.0,R 131.61,R 57.42,Generic,A39/20.1.1/0577
715655001,Levofloxacin-winthrop iv sol for infusio,S4,infusion,100.0,R 220.24,R 85.80,Generic,A39/20.1.1/0578
717779001,Tenofovir Winthrop,S4,Fct,30.0,R 416.87,R 139.89,Generic,46/20.2.8/0040
718274001,Epilizine cr,S3,Srt,100.0,R 501.15,R 158.19,Generic,A39/2.5/0038
718275001,Epilizine cr,S3,Srt,100.0,R 701.90,R 187.72,Generic,A39/2.5/0039
718276001,Epilizine cr,S3,Srt,100.0,R 1096.85,R 245.83,Generic,A39/2.5/0040
719151001,Levofloxacin-winthrop iv 150ml vial,S4,infusion,150.0,R 341.77,R 119.23,Generic,43/20.1.1/1059
719775001,Levofloxacin winthrop,S4,tablet,5.0,R 292.12,R 105.57,Generic,43/20.1.1/1058
720724001,Escitalopram Winthrop 5Mg,S5,tablet,30.0,R 163.68,R 68.51,Generic,43/1.2/0477
720725001,Escitalopram Winthrop 10Mg,S5,tablet,30.0,R 186.08,R 76.26,Generic,43/1.2/0478
720726001,Escitalopram Winthrop 20Mg,S5,tablet,30.0,R 236.78,R 90.35,Generic,43/1.2/0479
721385001,"Olawin Film Coated 2,5 Mg",S5,Fct,30.0,R 238.16,R 90.73,Generic,44/2.6.5/1019
723711003,Epilim Ec 500,S3,tablet,100.0,R 958.64,R 225.49,Generic,L/2.5/188
767662032,Suncodin,S2,tablet,500.0,R 440.16,R 146.30,Generic,B697 (ACT 101 1965)
767662033,Suncodin,S2,tablet,40.0,R 56.76,R 31.52,Generic,B697 (ACT 101 1965)
779830008,Epilim Ec 200,S3,tablet,100.0,R 413.42,R 138.94,Generic,T/2.5/69
705032001,Prevenar  ,S2,injection,0.0,R 802.89,R 202.58,Generic,35/30.1/0239
891554002,Loette 28 ,S3,tablet,28.0,R 124.92,R 55.10,Generic,33/18.8/0054
700455003,Drinasal S,S6,suspension,50.0,R 28.28,R 21.67,Generic,27/16.1/0390
700455006,Drinasal S,S6,suspension,100.0,R 38.35,R 25.15,Generic,28/5.8/0682
702618003,Drinasal paediatric 10ml,S1,Nod,10.0,R 74.79,R 37.76,Generic,27/16.1/0390
702620003,Drinasal (was Merck-p-nasal) metered 10m,S1,spray,10.0,R 95.45,R 44.91,Generic,27/16.1/0390
703043001,Ciprogen,S4,tablet,10.0,R 41.15,R 26.12,Generic,36/20.1.1/0428
703043002,Ciprogen 250Mg,S4,tablet,100.0,R 251.23,R 94.32,Generic,36/20.1.1/0428
703045001,Ciprogen,S4,tablet,10.0,R 54.42,R 30.71,Generic,36/20.1.1/0429
703045002,Ciprogen,S4,tablet,100.0,R 361.91,R 124.77,Generic,36/20.1.1/0429
703821001,Allermine,S2,tablet,10.0,R 54.87,R 30.87,Generic,36/5.7.1/0388
703821002,Allermine,S2,tablet,30.0,R 128.23,R 56.25,Generic,36/5.7.1/0388
705114001,Mylan terbinafine,S4,tablet,14.0,R 474.75,R 154.30,Generic,A38/20.2.2/0691
705115001,Zopigen,S5,tablet,30.0,R 99.54,R 46.32,Generic,36/2.2/0426
705410001,Rhinigine,S2,tablet,10.0,R 52.65,R 30.10,Generic,37/5.7.1/0405
705410002,Rhinigine,S2,tablet,30.0,R 121.53,R 53.93,Generic,37/5.7.1/0405
705412001,Zeprosil 10Mg,S3,tablet,30.0,R 85.25,R 41.38,Generic,36/7.1.3/0502
705413001,Zeprosil 5Mg,S3,tablet,30.0,R 70.17,R 36.16,Generic,36/7.1.3/0501
705414001,Zeprosil 20Mg,S3,tablet,30.0,R 125.03,R 55.14,Generic,36/7.1.3/0503
705416001,Mylan clarithromycin,S4,tablet,10.0,R 99.30,R 46.24,Generic,A38/20.1.1/0631
705416002,Mylan clarithromycin,S4,tablet,14.0,R 131.77,R 57.47,Generic,A38/20.1.1/0631
705417001,Mylan Citalopram 20Mg,S5,tablet,30.0,R 117.78,R 52.63,Generic,A38/1.2/0548
705422001,Sedarin,S5,tablet,30.0,R 239.02,R 90.96,Generic,37/1.2/0665
705439001,Merck-Carvedilol 6.25Mg,S3,tablet,28.0,R 96.94,R 45.42,Generic,A39/7.1.3/0146
705443001,Merck-Carvedilol 12.5Mg,S3,tablet,28.0,R 112.75,R 50.89,Generic,A39/7.1.3/0147
705445001,Merck-Carvedilol 25,S3,tablet,28.0,R 140.60,R 60.53,Generic,A39/7.1.3/0148
705975001,Zithrogen,S4,tablet,3.0,R 194.95,R 79.33,Generic,A38/20.1.1/0693
706085001,Merck-Setraline 50,S5,tablet,30.0,R 273.46,R 100.44,Generic,A40/1.2/0085
708260001,Zestozide 20,S3,tablet,30.0,R 220.44,R 85.85,Generic,A39/7.1.3/0067
710802001,Mylan mirtazapine,S5,tablet,30.0,R 340.29,R 118.82,Generic,41/1.2/0367
710803001,Mylan mirtazapine,S5,tablet,30.0,R 493.62,R 157.08,Generic,41/1.2/0368
716513001,Mylan levofloxacin,S4,tablet,10.0,R 295.31,R 106.45,Generic,43/20.1.1/0842
716513002,Mylan levofloxacin,S4,tablet,5.0,R 162.55,R 68.12,Generic,43/20.1.1/0842
716514001,Mylan levofloxacin,S4,tablet,5.0,R 113.78,R 51.25,Generic,43/20.1.1/0841
716573001,Mylan anastrozole,S4,tablet,30.0,R 348.13,R 120.98,Generic,43/21.12/0590
716668001,Mylan quetiapine,S5,tablet,100.0,R 401.23,R 135.59,Generic,41/2.6.5/0951
716670001,Mylan quetiapine,S5,tablet,90.0,R 629.16,R 177.02,Generic,41/2.6.5/0952
716671001,Mylan quetiapine,S5,tablet,60.0,R 643.75,R 179.17,Generic,41/2.6.5/0954
716672001,Mylan quetiapine,S5,tablet,60.0,R 764.81,R 196.98,Generic,41/2.6.5/0955
716908001,Mylan paclitaxel vial 5ml,S4,infusion,5.0,R 224.76,R 87.04,Generic,42/26/0657
716909001,Mylan paclitaxel vial 16.7ml,S4,infusion,16.0,R 638.41,R 178.38,Generic,42/26/0658
716910001,Mylan paclitaxel vial 50ml,S4,infusion,50.0,R 1684.63,R 307.31,Generic,42/26/0659
716944014,Cyclidox Capsules,S4,capsule,30.0,R 38.25,R 25.12,Generic,Q/20.1.1/283
716944022,Cyclidox,S4,capsule,100.0,R 103.43,R 47.67,Generic,Q/20.1.1/283
716944030,Cyclidox,S4,capsule,1000.0,R 752.87,R 195.22,Generic,Q/20.1.1/283
717026001,Mylan irinotecan vial 2ml,S4,infusion,2.0,R 596.06,R 172.15,Generic,43/26/0349
717027001,Mylan irinotecan vial 5ml,S4,infusion,5.0,R 1341.60,R 281.84,Generic,43/26/0348
717086001,Mylan methylprednisolone powder for solu,S4,injection,2.0,R 53.49,R 30.39,Generic,42/21.5.1/0309
717226001,Mylan oxcarbazepine,S3,tablet,50.0,R 417.37,R 140.03,Generic,42/2.5/0355
